Week Ending,ASX200,ASXALLOrd,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials ,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,EMA 200,EMA All,EMA COMM,EMA CONS,EMA STPL,EMA ENGY,EMA FNC,EMA HLT,EMA INDU,EMA IT,EMA MAT,EMA RST,EMA UTL,WR 200,WR All,WR COMM,WR CONS,WR STPL,WR ENGY,WR FNC,WR HLT,WR INDU,WR IT,WR MAT,WR RST,WR UTL,Vol 200,Vol All,Vol COMM,Vol CONS,Vol STPL,Vol ENGY,Vol FNC,Vol HLT,Vol INDU,Vol IT,Vol MAT,Vol RST,Vol UTL,SMA 200 DIST,SMA All DIST,SMA COMM DIST,SMA CONS DIST,SMA STPL DIST,SMA ENGY DIST,SMA FNC DIST,SMA HLT DIST,SMA INDU DIST,SMA IT DIST,SMA MAT DIST,SMA RST DIST,SMA UTL DIST,MS 200,MS All,MS COMM,MS CONS,MS STPL,MS ENGY,MS FNC,MS HLT,MS INDU,MS IT,MS MAT,MS RST,MS UTL,Dispersion,Indices / Sector,MACRO Stress SMT,MACROS Direction,Macro Volatility - Trend,Volatility Trend Score
1/05/2026,8729,8954,1735,3433,12166,11066,9532,25375,8096,1776,23174,3573,10499,8776.606277,8994.662997,1733.91848,3449.904349,12484.94426,10971.72048,9628.721816,26496.20323,8034.539579,1743.934425,23235.16986,3512.674625,10501.7167,-0.006487594,-0.005773928,-0.007437071,-0.007803468,-0.054553932,0.01962591,-0.003137419,-0.029079778,0.015045135,-0.008375209,-0.012527697,0.011608154,-0.014918371,0.027365094,0.026524104,0.010905267,0.024168717,0.033965291,0.024062164,0.043279657,0.035146169,0.018297781,0.063860495,0.037221215,0.020676109,0.014804925,-0.005424224,-0.004520792,0.000623743,-0.004899947,-0.02554631,0.008592957,-0.010045136,-0.042315618,0.007649526,0.018386916,-0.002632641,0.01717363,-0.000258691,0.679668697,0.662683404,0.230960977,0.539695528,1,0.219216383,0.68867468,0.770563156,0.384064932,0.528724412,0.521304556,0.303706311,0.249705891,0.070504108,,,,,
8/05/2026,8744,8980,1736,3342,11733,10223,9514,24633,8179,1790,24161,3538,10031,8763.563766,8988.797798,1734.751088,3406.74261,12184.16656,10672.23229,9582.833089,25750.92194,8092.323747,1762.360655,23605.50192,3522.804775,10313.43002,0.00171841,0.00290373,0.000576369,-0.026507428,-0.035590991,-0.076179288,-0.001888376,-0.029241379,0.010251976,0.007882883,0.042590835,-0.00979569,-0.044575674,0.008578006,0.009391905,0.010071385,0.011911005,0.035134765,0.041563254,0.013498414,0.027828583,0.013526996,0.065404042,0.028971433,0.016294686,0.026869807,-0.002232398,-0.000978751,0.000719937,-0.019004256,-0.037028922,-0.042093564,-0.007182958,-0.04341289,0.010710923,0.015683138,0.023532568,0.004313388,-0.027384684,0.290096372,0.252822686,0.219216383,0.506690861,1,0.99900686,0.357574431,0.684882802,0.230233907,0.527922304,0.272098557,0.231114226,0.91043138,0.064217166,,,,,
15/05/2026,8630,8870,1733,3367,11435,10495,9102,22648,8185,1748,24584,3591,10167,8710.13826,8941.278679,1734.050653,3390.845566,11884.49993,10601.33937,9390.499854,24509.75316,8129.394248,1756.616393,23996.90115,3550.082865,10254.85801,-0.013037511,-0.012249443,-0.001728111,0.007480551,-0.025398449,0.026606671,-0.043304604,-0.080582958,0.000733586,-0.023463687,0.017507553,0.014980215,0.01355797,0.008493508,0.008855516,0.00347651,0.014788071,0.035056217,0.04706752,0.020309458,0.026054943,0.007589582,0.013408405,0.02902605,0.011168668,0.029350865,-0.009200573,-0.007971866,-0.000605895,-0.007032336,-0.037822368,-0.010030749,-0.030722524,-0.075959686,0.006840085,-0.004905108,0.024465611,0.011525685,-0.008567453,0.517203916,0.494282042,0.236523617,0.321783165,0.998315029,0.636795099,0.851660135,0.764116992,0.219216383,0.269910495,0.273414645,0.219216383,0.61463484,0.069748076,,,,,
22/05/2026,8657,8877,1692,3412,11766,10766,9296,22948,8002,1733,24266,3540,9795,8688.882956,8915.567207,1717.230392,3399.307339,11837.09996,10667.20362,9352.699912,23885.0519,8078.436549,1747.169836,24104.54069,3546.049719,10070.91481,0.003128621,0.000789177,-0.023658396,0.013365013,0.028946218,0.02582182,0.021313997,0.013246203,-0.022357972,-0.008581236,-0.012935242,-0.014202172,-0.036588964,0.007548627,0.00685811,0.01092974,0.017821254,0.035828518,0.050195909,0.026836002,0.038393962,0.016618303,0.01280362,0.026738572,0.014777637,0.026009766,-0.003669396,-0.004325828,-0.014692491,0.003733896,-0.006006535,0.009261694,-0.006062411,-0.03923173,-0.0094618,-0.008110165,0.006698294,-0.001706045,-0.027397194,0.333451286,0.360551097,0.624608214,0.272859631,0.663211806,0.527922304,0.623769229,0.773589267,0.638391014,0.278379863,0.244127272,0.268890001,0.897624456,0.065154728,,,,,
29/05/2026,8731,8965,1650,3561,11807,10413,9187,22995,8158,1773,25076,3625,9643,8705.729773,8935.340324,1690.338235,3463.984404,11825.05998,10565.52217,9286.419947,23529.03114,8110.261929,1757.501901,24493.12441,3577.629831,9899.748884,0.008547996,0.009913259,-0.024822695,0.043669402,0.003484617,-0.032788408,-0.011725473,0.002048109,0.019495126,0.023081362,0.033380038,0.024011299,-0.015518121,0.009233168,0.009254113,0.013703405,0.028769772,0.029200043,0.049846011,0.026793709,0.042009311,0.017972993,0.020155887,0.024360076,0.018640495,0.02596755,0.002902712,0.003319367,-0.023864002,0.028006938,-0.001527263,-0.014435839,-0.01070595,-0.022696691,0.005886132,0.008818254,0.023797519,0.013240657,-0.025934889,0.219216383,0.219216383,0.774531376,0.527922304,0.555041084,0.712215847,0.708194053,0.683105655,0.374148878,0.219216383,0.219216383,0.219216383,0.874444066,0.064971017,,,,,
5/06/2026,8625,8855,1624,3525,12006,10574,8994,23227,8195,1909,24486,3534,9753,8673.437864,8903.204195,1663.802941,3488.390642,11897.43599,10568.9133,9169.451968,23408.21868,8144.157158,1818.101141,24490.27465,3560.177899,9841.04933,-0.012140648,-0.012269939,-0.015757576,-0.01010952,0.016854408,0.015461442,-0.021007946,0.01008915,0.004535425,0.076706148,-0.023528473,-0.025103448,0.011407238,0.010872835,0.010828493,0.010634371,0.022389083,0.023356181,0.028170836,0.026831051,0.044770953,0.017316656,0.044322681,0.026392163,0.023329591,0.023870049,-0.005584621,-0.005414252,-0.02392287,0.010494627,0.009124993,0.000481288,-0.019134401,-0.007741669,0.006242861,0.049996591,-0.000174545,-0.007352975,-0.008947149,0.450166251,0.419876675,0.731843187,0.427382003,0.41963249,0.304632547,0.841986312,0.591676695,0.353905625,0.388974874,0.258384582,0.560626712,0.539855746,0.065105462,,,,,
12/06/2026,8804,9006,1665,3809,12921,10566,9089,24001,8460,1821,24679,3709,10031,8725.662718,8944.322517,1664.281765,3616.634385,12306.86159,10567.74798,9137.271181,23645.33121,8270.494295,1819.260685,24565.76479,3619.706739,9917.029598,0.020753623,0.017052513,0.025246305,0.080567376,0.076211894,-0.000756573,0.010562597,0.033323288,0.032336791,-0.046097433,0.007882055,0.049518959,0.02850405,0.013638766,0.012652914,0.023674613,0.039223186,0.031648945,0.025602763,0.019531956,0.013294968,0.023501898,0.051982341,0.025109807,0.034485374,0.0287807,0.008977803,0.006895713,0.000431559,0.053189124,0.049902114,-0.000165407,-0.005282888,0.015041819,0.022913468,0.000956056,0.004609472,0.024668645,0.011492393,0.352426499,0.280117692,0.527922304,0.527922304,0.527922304,0.257441381,0.413801408,0.219216383,0.527922304,0.496375597,0.222427425,0.527922304,0.451663374,0.07149823,,,,,
19/06/2026,8828,9047,1637,3828,12940,9792,9242,25163,8448,1840,24566,3708,9664,8766.597631,8985.39351,1653.369059,3701.180631,12560.11695,10257.44879,9179.162709,24252.39873,8341.496577,1827.556411,24565.85887,3655.024044,9815.817759,0.002726034,0.004552521,-0.016816817,0.004988186,0.001470474,-0.073253833,0.016833535,0.048414649,-0.00141844,0.010433828,-0.004578792,-0.000269614,-0.036586582,0.013659362,0.012486165,0.022555343,0.040735246,0.035140576,0.03913738,0.017950257,0.021270225,0.015203778,0.05040652,0.023858232,0.032037201,0.028779774,0.007004128,0.006856293,-0.009900426,0.034264572,0.030245184,-0.045376662,0.006845645,0.037546854,0.012767903,0.006808867,5.74482E-06,0.01449401,-0.015466644,0.353102539,0.274240625,0.766019387,0.527922304,0.527922304,0.996951763,0.259982408,0.219216383,0.29041688,0.449592157,0.235476913,0.527922304,0.765407415,0.082454119,,,,,
26/06/2026,8764,8964,1617,3966,13362,9387,9241,25577,8559,1744,23569,3769,9897,8765.558579,8976.836106,1638.821435,3807.108379,12880.87017,9909.269274,9203.897625,24782.23924,8428.497946,1794.133846,24167.11532,3700.614426,9848.290655,-0.00724966,-0.009174312,-0.012217471,0.036050157,0.032612056,-0.041360294,-0.000108202,0.016452728,0.013139205,-0.052173913,-0.040584548,0.016450917,0.024110099,0.014536349,0.013493536,0.020184498,0.040041435,0.032230037,0.040087245,0.016597413,0.01727979,0.014726047,0.060024472,0.021286381,0.031310224,0.029856957,-0.000177807,-0.001429914,-0.013315322,0.041735513,0.037352277,-0.052705125,0.004031159,0.032069772,0.01548343,-0.027943203,-0.02474914,0.018479519,0.004945969,0.402882555,0.374645507,0.770122838,0.527922304,0.527922304,0.992284027,0.219930452,0.219216383,0.270844043,0.720811812,0.687126093,0.527922304,0.468594598,0.072183911,,,,,
3/07/2026,8844,9048,1602,3914,13137,9457,9401,27020,8469,1786,24059,3629,9326,8796.935147,9005.301664,1624.092861,3849.865027,12983.3221,9728.361564,9282.738575,25677.34354,8444.698768,1790.880308,24123.86919,3671.968656,9639.374393,0.009128252,0.009370817,-0.009276438,-0.013111447,-0.016838797,0.007457122,0.017314143,0.056417875,-0.010515247,0.024082569,0.020790021,-0.037145131,-0.057694251,0.011736929,0.01102523,0.019259893,0.041007138,0.040718619,0.03751286,0.008111543,0.017627048,0.018704879,0.03881474,0.026422416,0.036049709,0.043308791,0.005350142,0.004741467,-0.013603201,0.016659019,0.011836562,-0.027893861,0.012739928,0.052289539,0.002877691,-0.002725089,-0.002689005,-0.011701804,-0.032509827,0.288460871,0.221266041,0.747671842,0.536402658,0.557692022,0.789439558,0.219216383,0.219216383,0.418287528,0.349984361,0.272194175,0.739327892,1,0.073140773,,,,,
10/07/2026,8806,9003,1597,3952,13251,9824,9586,26806,8350,1810,22997,3587,9400,8800.561088,9004.380998,1613.255717,3890.719016,13090.39326,9766.616939,9404.043145,26128.80612,8406.819261,1798.528185,23673.12152,3637.981193,9543.624636,-0.004296698,-0.004973475,-0.003121099,0.009708738,0.00867778,0.038807233,0.019678758,-0.007920059,-0.014051246,0.01343785,-0.044141486,-0.011573436,0.007934806,0.007342836,0.008513294,0.005736331,0.020302342,0.020466038,0.04990152,0.009110443,0.029706665,0.012129927,0.034578782,0.03095802,0.022507348,0.038048806,0.000618019,-0.00015337,-0.010076342,0.015750555,0.012269054,0.005875429,0.01934879,0.025917521,-0.006758711,0.006378446,-0.028560725,-0.014013595,-0.015049275,0.229957448,0.237303736,0.480423959,0.356182518,0.36789336,0.527922304,0.219216383,0.298370099,0.45518075,0.286436231,0.823643299,0.612765645,0.785360892,0.054266692,,,,,
17/07/2026,8796,8978,1639,4055,13049,10037,9688,26729,8362,1747,22350,3583,9536,8798.736653,8993.828599,1623.55343,3956.43141,13073.83596,9874.770163,9517.625887,26368.88367,8388.891556,1777.916911,23143.87291,3615.988716,9540.574782,-0.001135589,-0.002776852,0.026299311,0.026062753,-0.015244133,0.021681596,0.010640517,-0.002872491,0.001437126,-0.03480663,-0.028134104,-0.001115138,0.014468085,0.007129202,0.007961606,0.017663566,0.021473461,0.023335145,0.03447548,0.008861975,0.029218866,0.012352613,0.036889875,0.030000569,0.022412636,0.037197468,-0.000311028,-0.00175994,0.009514051,0.024913509,-0.001899669,0.01642872,0.017900905,0.013656867,-0.003205615,-0.017389401,-0.034301645,-0.009123014,-0.000479508,0.231671321,0.286014513,0.38026645,0.393803074,0.493191737,0.434457154,0.219216383,0.288964778,0.32186799,0.447111895,0.798047483,0.524254892,0.536556728,0.064393633,,,,,
24/07/2026,8772,8941,1573,3866,13075,10629,9744,25198,8217,1631,22740,3520,9562,8788.041992,8972.697159,1603.332058,3920.258846,13074.30157,10176.4621,9608.175532,25900.5302,8320.134934,1719.150146,22982.32375,3577.59323,9549.144869,-0.002728513,-0.004121185,-0.040268456,-0.046609125,0.00199249,0.058981767,0.005780347,-0.057278611,-0.017340349,-0.066399542,0.017449664,-0.017583031,0.00272651,0.006063194,0.006725062,0.027295881,0.031487869,0.012656712,0.022232777,0.006335311,0.046550491,0.008191693,0.042296485,0.032593985,0.015142189,0.033382779,-0.001825434,-0.003532623,-0.018918139,-0.013840628,5.34197E-05,0.04446908,0.014136343,-0.027124163,-0.012395825,-0.05127542,-0.010543918,-0.016098317,0.001346208,0.28371811,0.345566025,0.973255415,0.736055098,0.219216383,0.219216383,0.219216383,0.789753235,0.613593019,0.717449932,0.535534623,0.511161949,0.523039639,0.064848011,,,,,
31/07/2026,8976,9137,1639,4030,13344,10646,9895,26634,8344,1770,23187,3638,9587,8863.225195,9038.418296,1617.599235,3964.155308,13182.18094,10364.27726,9722.905319,26193.91812,8329.68096,1739.490088,23064.19425,3601.755938,9564.286921,0.023255814,0.021921485,0.041958042,0.042421107,0.020573614,0.001599398,0.015496716,0.05698865,0.015455762,0.085223789,0.019656992,0.033522727,0.002614516,0.013051998,0.012970885,0.036188484,0.038713084,0.014954743,0.024447318,0.006013574,0.046793228,0.015127437,0.065985989,0.032257677,0.022843538,0.005601338,0.012723902,0.010906964,0.013229955,0.016610018,0.012275591,0.027182092,0.017699924,0.016800918,0.001719038,0.017539572,0.00532452,0.010062887,0.00237478,0.333025861,0.291240347,0.527922304,0.527922304,0.263553558,0.226543076,0.219216383,0.527922304,0.284093474,0.527922304,0.348800961,0.397362836,0.219216383,0.073915974,,,,,
7/08/2026,9263,9445,1661,4100,13529,10436,10030,27976,8576,1919,24937,3683,9510,9023.135117,9201.050977,1634.959541,4018.493185,13320.90857,10392.96636,9845.743192,26906.75087,8428.208576,1811.294053,23813.31655,3634.253563,9542.572153,0.031974153,0.033709095,0.013422819,0.017369727,0.013863909,-0.019725719,0.013643254,0.050386724,0.02780441,0.084180791,0.075473326,0.012369434,-0.00803171,0.01743847,0.018688985,0.035707698,0.039020949,0.015701643,0.033480751,0.004241549,0.053285663,0.019387438,0.079177322,0.042410149,0.02162024,0.009191057,0.026583319,0.026513169,0.01592728,0.02028293,0.015621414,0.004140651,0.018714363,0.039739065,0.017535331,0.059463535,0.047187188,0.013413053,-0.003413351,0.472452209,0.477313755,0.527922304,0.527922304,0.278233436,0.436843942,0.219216383,0.527922304,0.416881663,0.527922304,0.527922304,0.345280056,0.307148075,0.07360632,,,,,
14/08/2026,9115,9313,1640,4045,13393,10732,9707,28816,8319,1987,24495,3599,10212,9059.88107,9245.830586,1636.975725,4029.095911,13349.74514,10528.57981,9790.245915,27670.45052,8384.525146,1881.576432,24085.98993,3620.152138,9810.343292,-0.015977545,-0.013975648,-0.012642986,-0.013414634,-0.01005248,0.028363358,-0.03220339,0.030025736,-0.029967351,0.035435122,-0.017724666,-0.022807494,0.073817035,0.022304014,0.0221883,0.035216088,0.038529673,0.013497659,0.034044972,0.022322723,0.052801542,0.027120718,0.071233483,0.038522254,0.026448402,0.037696123,0.006083847,0.007264833,0.001847477,0.00394731,0.003240126,0.019320762,-0.008502944,0.041399741,-0.00781501,0.056029384,0.016981244,-0.005842886,0.040942166,0.561575644,0.555480612,0.547181895,0.536801527,0.256232449,0.425930899,0.598459003,0.527922304,0.773461335,0.527922304,0.509404094,0.639548095,0.527922304,0.061290877,,,,,
21/08/2026,9058,9269,1617,3780,13038,11108,9211,31469,8146,1916,25868,3440,10298,9059.128642,9255.098352,1628.985435,3929.457546,13225.04708,10760.34789,9558.547549,29189.87031,8289.115087,1895.345859,24798.79396,3548.091283,10005.40598,-0.006253428,-0.004724579,-0.01402439,-0.065512979,-0.026506384,0.035035408,-0.051097146,0.092066907,-0.020795769,-0.03573226,0.056052256,-0.044178939,0.008421465,0.022987919,0.02231242,0.026401148,0.046481561,0.021740878,0.025240334,0.033371253,0.025823088,0.02785916,0.056957909,0.041173965,0.034820944,0.037039805,-0.000124586,0.001502053,-0.007357607,-0.03803516,-0.014143396,0.032308631,-0.03635987,0.078079473,-0.017265424,0.010897294,0.043115244,-0.030464628,0.029243593,0.544058786,0.537779851,0.712755879,0.999614912,0.759262361,0.239521425,1,0.232020042,0.992354696,0.535181628,0.527922304,0.996724351,0.527922304,,,,,,
28/08/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/10/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
